,Authors,Link,Title,Strategy,Tickers,Opening Price,Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Week 17,Week 18,Week 19,Week 20,Week 21,Week 22,Week 23,Week 24,Week 25,Week 26,Week 27,Week 28,Week 29,Week 30,Week 31,Week 32,Week 33,Week 34,Week 35,Week 36,Week 37,Week 38,Week 39,Week 40,Week 41,Week 42,Week 43,Week 44,Week 45,Week 46,Week 47,Week 48,Week 49,Week 50,Week 51
4748, Larry Ramer,/article/4133290-blackberrys-businesses-look-poised-surge,BlackBerry's Businesses Look Poised To Surge,Long,BB,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,9.63,11.32,10.61,11.15,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56
4749, Gio Danisi,/article/4132882-blackberry-qnxs-value-much-think,BlackBerry: QNX's Value Is Much More Than You Could Think,Long,BB,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,9.63,11.32,10.61,11.15,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56
4750, Larry Ramer,/article/4132601-blackberrys-q3-results-beat-expectations,Why BlackBerry's Q3 Results Should Beat Expectations,Long,BB,10.94,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,9.63,11.32,10.61,11.15,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56
4767, George Kesarios,/article/4134399-blackberry-continues-ride-wall-worry,BlackBerry Continues To Ride A Wall Of Worry,Long,BB,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,9.63,11.32,10.61,11.15,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94
4768, Larry Ramer,/article/4134303-blackberry-likely-announce-big-customer-wins-new-auto-device,BlackBerry Likely To Announce Big Customer Wins For Its New Auto Device,Long,BB,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,9.63,11.32,10.61,11.15,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94
4769, Bert Hochfeld,/article/4134283-blackberry-just-sweet-reemergence-company,BlackBerry: Just How Sweet Is The Reemergence Of This Company?,Long,BB,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,9.63,11.32,10.61,11.15,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94
4770, Josh Rudnik,/article/4134083-blackberry-buy-reversal,BlackBerry: Buy The Reversal,Long,BB,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,9.63,11.32,10.61,11.15,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94
4771, Bill Maurer,/article/4133927-blackberry-bearish,BlackBerry: Why So Bearish?,Short,BB,11.28,6.96,7.12,7.16,7.13,7.05,7.01,7.39,7.32,7.1,6.76,7.02,7.2,7.09,7.8,7.71,8.77,9.29,9.32,9.4,9.63,11.32,10.61,11.15,10.6,10.74,10.265,9.91,9.86,9.94,10.09,9.38,9.1,8.95,8.58,8.99,9.01,9.16,9.26,9.14,11.34,11.27,11.37,11.0,11.09,10.97,10.69,10.24,10.88,10.44,10.56,10.94
4792, Giovanni DiMauro,/article/4038319-chesapeake-energy-buys-back-preferred-shares-signaling-buy,Chesapeake Energy Buys Back Preferred Shares Signaling BUY!,Long,CHK,7.01,6.68,6.46,6.38,6.33,6.08,5.62,5.35,5.33,5.18,5.16,5.92,6.23,5.69,5.38,5.31,5.55,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87
4802, Callum Turcan,/article/4039810-chesapeake-gleefully-riding-higher,Chesapeake: Gleefully Riding Higher,Long,CHK,6.68,6.46,6.38,6.33,6.08,5.62,5.35,5.33,5.18,5.16,5.92,6.23,5.69,5.38,5.31,5.55,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01
4803, Vlae Kershner,/article/4038890-chesapeake-reinstates-preferred-dividends-still-good-buy,Chesapeake Reinstates Preferred Dividends - Still A Good Buy?,Long,CHK,6.68,6.46,6.38,6.33,6.08,5.62,5.35,5.33,5.18,5.16,5.92,6.23,5.69,5.38,5.31,5.55,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01
4804, Orthodox Investor,/article/4038834-chesapeake-energys-newest-move-means-shareholders,Here's What Chesapeake Energy's Newest Move Means For Shareholders,Long,CHK,6.68,6.46,6.38,6.33,6.08,5.62,5.35,5.33,5.18,5.16,5.92,6.23,5.69,5.38,5.31,5.55,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01
4805, Nikhil Gupta,/article/4038627-chesapeake-hit-6,Is Chesapeake About To Hit $6?,Long,CHK,6.68,6.46,6.38,6.33,6.08,5.62,5.35,5.33,5.18,5.16,5.92,6.23,5.69,5.38,5.31,5.55,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01
4834, Giovanni DiMauro,/article/4042501-chesapeake-energy-takeout-target-year,Chesapeake Energy Is A Takeout Target This Year.,Long,CHK,6.46,6.38,6.33,6.08,5.62,5.35,5.33,5.18,5.16,5.92,6.23,5.69,5.38,5.31,5.55,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01,6.68
4835, Brandon Dempster,/article/4041662-chesapeake-still-bullish,Chesapeake: Still Bullish,Long,CHK,6.46,6.38,6.33,6.08,5.62,5.35,5.33,5.18,5.16,5.92,6.23,5.69,5.38,5.31,5.55,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01,6.68
4854, Orthodox Investor,/article/4044885-chesapeake-energy-buy-7,Chesapeake Energy - Buy Below $7,Long,CHK,6.38,6.33,6.08,5.62,5.35,5.33,5.18,5.16,5.92,6.23,5.69,5.38,5.31,5.55,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01,6.68,6.46
4855, Nikhil Gupta,/article/4043683-chesapeake-energy-continues-slide,Chesapeake Energy Continues To Slide; What To Do?,Long,CHK,6.38,6.33,6.08,5.62,5.35,5.33,5.18,5.16,5.92,6.23,5.69,5.38,5.31,5.55,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01,6.68,6.46
4856, Callum Turcan,/article/4043365-chesapeakes-next-billion-dollar-deal-come,Where Chesapeake's Next Billion-Dollar Deal Could Come From,Long,CHK,6.38,6.33,6.08,5.62,5.35,5.33,5.18,5.16,5.92,6.23,5.69,5.38,5.31,5.55,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01,6.68,6.46
4884, Giovanni DiMauro,/article/4047369-chesapeake-energy-strong-buy,Chesapeake Energy Is A Strong Buy,Long,CHK,6.33,6.08,5.62,5.35,5.33,5.18,5.16,5.92,6.23,5.69,5.38,5.31,5.55,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01,6.68,6.46,6.38
4885, David White,/article/4047151-chesapeake-energy-looks-gassed,Chesapeake Energy Looks Gassed,Long,CHK,6.33,6.08,5.62,5.35,5.33,5.18,5.16,5.92,6.23,5.69,5.38,5.31,5.55,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01,6.68,6.46,6.38
4886, Nikolai Gouliaev,/article/4046330-chesapeake-energy-eagle-ford,Chesapeake Energy - All In On The Eagle Ford,Long,CHK,6.33,6.08,5.62,5.35,5.33,5.18,5.16,5.92,6.23,5.69,5.38,5.31,5.55,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01,6.68,6.46,6.38
4914, Orthodox Investor,/article/4049134-chesapeake-energy-solid-progress-restructuring-buy-recommendation-intact,"Chesapeake Energy: Solid Progress On Restructuring, Buy Recommendation Intact",Long,CHK,6.08,5.62,5.35,5.33,5.18,5.16,5.92,6.23,5.69,5.38,5.31,5.55,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01,6.68,6.46,6.38,6.33
4915, Nikhil Gupta,/article/4048034-natural-gas-oversold-good-news-chesapeake,Natural Gas Oversold - Is This Good News For Chesapeake?,Long,CHK,6.08,5.62,5.35,5.33,5.18,5.16,5.92,6.23,5.69,5.38,5.31,5.55,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01,6.68,6.46,6.38,6.33
4934, David White,/article/4050374-chesapeake-energy-follow-yellow-brick-road,Chesapeake Energy: Follow The Yellow Brick Road,Long,CHK,5.62,5.35,5.33,5.18,5.16,5.92,6.23,5.69,5.38,5.31,5.55,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01,6.68,6.46,6.38,6.33,6.08
4942, Orthodox Investor,/article/4053750-chesapeake-energy-falling,Chesapeake Energy: Here's Why It Is Falling,Long,CHK,5.35,5.33,5.18,5.16,5.92,6.23,5.69,5.38,5.31,5.55,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01,6.68,6.46,6.38,6.33,6.08,5.62
4943, Andrew McElroy,/article/4053690-chesapeake-drop,Chesapeake: Why The Drop?,Long,CHK,5.35,5.33,5.18,5.16,5.92,6.23,5.69,5.38,5.31,5.55,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01,6.68,6.46,6.38,6.33,6.08,5.62
4944," Bruder Capital, LLC",/article/4052699-chesapeake-energy-look-closely-see-better-metrics,Chesapeake Energy - Look Closely And You'll See Better Metrics,Long,CHK,5.35,5.33,5.18,5.16,5.92,6.23,5.69,5.38,5.31,5.55,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01,6.68,6.46,6.38,6.33,6.08,5.62
4945, Brandon Dempster,/article/4052185-chesapeake-hidden-plain-sight,Chesapeake: Hidden In Plain Sight,Long,CHK,5.35,5.33,5.18,5.16,5.92,6.23,5.69,5.38,5.31,5.55,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01,6.68,6.46,6.38,6.33,6.08,5.62
4982, Long Player,/article/4054624-chesapeake-energy-blindly-follow-archie-dunham,Chesapeake Energy - Do Not Blindly Follow Archie Dunham,Long,CHK,5.33,5.18,5.16,5.92,6.23,5.69,5.38,5.31,5.55,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01,6.68,6.46,6.38,6.33,6.08,5.62,5.35
4992, Nikhil Gupta,/article/4057896-chesapeake-energy-death-cross-might-hold,Chesapeake Energy - The Death Cross Might Not Hold,Long,CHK,5.18,5.16,5.92,6.23,5.69,5.38,5.31,5.55,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01,6.68,6.46,6.38,6.33,6.08,5.62,5.35,5.33
4993, Orthodox Investor,/article/4057090-chesapeake-energy-patient,Chesapeake Energy: Be Patient,Long,CHK,5.18,5.16,5.92,6.23,5.69,5.38,5.31,5.55,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01,6.68,6.46,6.38,6.33,6.08,5.62,5.35,5.33
4994, Research & Investment,/article/4056654-chesapeake-energy-buy-5,Chesapeake Energy: Buy Under $5,Long,CHK,5.18,5.16,5.92,6.23,5.69,5.38,5.31,5.55,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01,6.68,6.46,6.38,6.33,6.08,5.62,5.35,5.33
4995, Nikhil Gupta,/article/4056417-chesapeake-energy-dangerously-oversold-reading-trap,Chesapeake Energy - This 'Dangerously Oversold' Reading Could Be A Trap,Long,CHK,5.18,5.16,5.92,6.23,5.69,5.38,5.31,5.55,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01,6.68,6.46,6.38,6.33,6.08,5.62,5.35,5.33
5032, Giovanni DiMauro,/article/4059437-chesapeake-energy-20-percent-week-shorts-pressure,Chesapeake Energy Up 20% In A Week! Shorts Under Pressure,Long,CHK,5.16,5.92,6.23,5.69,5.38,5.31,5.55,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01,6.68,6.46,6.38,6.33,6.08,5.62,5.35,5.33,5.18
5033, David White,/article/4059345-chesapeake-energy-oil-conundrum,Chesapeake Energy And The Oil Conundrum,Long,CHK,5.16,5.92,6.23,5.69,5.38,5.31,5.55,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01,6.68,6.46,6.38,6.33,6.08,5.62,5.35,5.33,5.18
5034, Orthodox Investor,/article/4059112-chesapeake-energy-bullish-production,Chesapeake Energy: Bullish Production,Long,CHK,5.16,5.92,6.23,5.69,5.38,5.31,5.55,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01,6.68,6.46,6.38,6.33,6.08,5.62,5.35,5.33,5.18
5035, Nikhil Gupta,/article/4058938-chesapeake-energy-even-wake-shorts-know-will,"Chesapeake Energy - If Even This Doesn't Wake Up The Shorts, I Don't Know What Will",Long,CHK,5.16,5.92,6.23,5.69,5.38,5.31,5.55,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01,6.68,6.46,6.38,6.33,6.08,5.62,5.35,5.33,5.18
5072, Callum Turcan,/article/4060094-chesapeakes-next-major-divestment,Chesapeake's Next Major Divestment,Long,CHK,5.92,6.23,5.69,5.38,5.31,5.55,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01,6.68,6.46,6.38,6.33,6.08,5.62,5.35,5.33,5.18,5.16
5073, Brandon Dempster,/article/4059975-chesapeake-double-2017,Chesapeake: A Double In 2017?,Long,CHK,5.92,6.23,5.69,5.38,5.31,5.55,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01,6.68,6.46,6.38,6.33,6.08,5.62,5.35,5.33,5.18,5.16
5090, Callum Turcan,/article/4061786-chesapeake-declares-wyoming-oil-economical,Chesapeake Declares Wyoming Oil Economical,Long,CHK,6.23,5.69,5.38,5.31,5.55,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01,6.68,6.46,6.38,6.33,6.08,5.62,5.35,5.33,5.18,5.16,5.92
5091, Long Player,/article/4061407-chesapeake-energy-bull-bull,Chesapeake Energy: This Bull Is All Bull,Long,CHK,6.23,5.69,5.38,5.31,5.55,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01,6.68,6.46,6.38,6.33,6.08,5.62,5.35,5.33,5.18,5.16,5.92
5102, Orthodox Investor,/article/4064020-chesapeake-energy-patience-key,Chesapeake Energy: Patience Is Key,Long,CHK,5.69,5.38,5.31,5.55,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01,6.68,6.46,6.38,6.33,6.08,5.62,5.35,5.33,5.18,5.16,5.92,6.23
5106, Callum Turcan,/article/4065165-chesapeakes-redemption-moment,Chesapeake's Redemption Moment,Long,CHK,5.38,5.31,5.55,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01,6.68,6.46,6.38,6.33,6.08,5.62,5.35,5.33,5.18,5.16,5.92,6.23,5.69
5107, Orthodox Investor,/article/4064913-chesapeake-energy-decision-anything-worried,Chesapeake Energy: Is This Decision Anything To Be Worried About?,Long,CHK,5.38,5.31,5.55,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01,6.68,6.46,6.38,6.33,6.08,5.62,5.35,5.33,5.18,5.16,5.92,6.23,5.69
5116, Orthodox Investor,/article/4069741-chesapeake-energy-might-pain-gains,Chesapeake Energy: There Might Be More Pain Before Any Gains,Long,CHK,5.31,5.55,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01,6.68,6.46,6.38,6.33,6.08,5.62,5.35,5.33,5.18,5.16,5.92,6.23,5.69,5.38
5121, David White,/article/4072757-chesapeake-energy-rising-like-phoenix-ashes-oil-crisis,Chesapeake Energy Is Rising Like The Phoenix From The Ashes Of The Oil Crisis,Long,CHK,5.55,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01,6.68,6.46,6.38,6.33,6.08,5.62,5.35,5.33,5.18,5.16,5.92,6.23,5.69,5.38,5.31
5122, Achilles Research,/article/4070498-chesapeake-energy-strong-buy,Chesapeake Energy Is A Strong Buy,Long,CHK,5.55,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01,6.68,6.46,6.38,6.33,6.08,5.62,5.35,5.33,5.18,5.16,5.92,6.23,5.69,5.38,5.31
5131, Jonathan Byrne,/article/4074937-chesapeake-energy-need-know,Chesapeake Energy: What You Need To Know,Long,CHK,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01,6.68,6.46,6.38,6.33,6.08,5.62,5.35,5.33,5.18,5.16,5.92,6.23,5.69,5.38,5.31,5.55
5132, Long Player,/article/4074673-monster-results-give-market-hope-chesapeake-energy,Monster Results Give The Market Hope For Chesapeake Energy,Long,CHK,5.57,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01,6.68,6.46,6.38,6.33,6.08,5.62,5.35,5.33,5.18,5.16,5.92,6.23,5.69,5.38,5.31,5.55
5141, Callum Turcan,/article/4076249-chesapeake-cooking-haynesville-shale,What Chesapeake Is Cooking Up In The Haynesville Shale,Long,CHK,5.73,5.1,4.89,5.06,4.99,4.67,5.12,4.66,4.85,4.66,4.96,4.35,4.07,3.82,3.65,3.7,3.63,4.05,4.37,4.35,4.19,3.82,3.61,3.84,4.18,4.15,3.87,3.81,3.95,3.83,3.69,4.0,6.92,6.87,7.01,6.68,6.46,6.38,6.33,6.08,5.62,5.35,5.33,5.18,5.16,5.92,6.23,5.69,5.38,5.31,5.55,5.57
