,Authors,Link,Tickers,Time,Title,Strategy,Week,Month
3947, Out of Ignorance,/article/4109658-gileads-premium-multiple-chinese-kicker,GILD,2017-09-26 17:48:00,Gilead's Premium Multiple With A Chinese Kicker,Long,39.0,9.0
3948, Pricechart Guy,/article/4109657-verastem-reliable-buy-biotech-aficionados,VSTM,2017-09-26 17:38:00,Verastem: A Reliable Buy For Biotech Aficionados,Long,39.0,9.0
3949, Jonathan Weber,/article/4109640-nike-things-getting-interesting,NKE,2017-09-26 16:25:00,Nike: Things Are Getting Interesting,Long,39.0,9.0
3950, Gary Alexander,/article/4109645-red-hat-guidance-raised-rally-continues-cash-flow-shines,RHT,2017-09-26 16:13:00,"Red Hat: Guidance Raised, Rally Continues As Cash Flow Shines",Long,39.0,9.0
3951, Livio Filice,/article/4109644-orocobre-road-lithium-production-argentina,OROCF,2017-09-26 16:10:00,Orocobre - The Road To Lithium Production In Argentina,Long,39.0,9.0
3952, William Tidwell,/article/4109633-bid-toshiba-apple-capitulation,AAPL,2017-09-26 15:59:00,The Bid For Toshiba - The Apple Capitulation,Long,39.0,9.0
3953, Long Player,/article/4109638-paramount-resources-rocket-just-accelerated,PRMRF,2017-09-26 15:51:00,Paramount Resources: This Rocket Just Accelerated,Long,39.0,9.0
3954, Stone Fox Capital,/article/4109618-red-hat-market-loves-accelerating-growth,RHT,2017-09-26 14:46:00,Red Hat: Market Loves Accelerating Growth,Long,39.0,9.0
3956, Earnings Forecast Focus,/article/4109614-microsoft-best-competitive-advantage-cloud,MSFT,2017-09-26 14:38:00,Microsoft Has The Best Competitive Advantage In Cloud,Long,39.0,9.0
3957, Howard Jay Klein,/article/4109611-wynn-next-leg-coming-get-ready-knockout-q4,WYNN,2017-09-26 14:28:00,"Wynn: Next Leg Up Coming, Get Ready For A Knockout Q4",Long,39.0,9.0
3958, Long Term Investor,/article/4109603-entercom-alternative-sidestep-media-content-wars,ETM,2017-09-26 14:22:00,Entercom: An Alternative To Sidestep Media 'Content Wars',Long,39.0,9.0
3959, Bill Gunderson,/article/4109552-lithium-index-boom-bust,LIT,2017-09-26 13:27:00,The Lithium Index. Boom Or Bust?,Long,39.0,9.0
3960, Samuel Smith,/article/4109490-applied-materials-climb-aboard-growth-train,AMAT,2017-09-26 11:56:00,Applied Materials: Climb Aboard The Growth Train,Long,39.0,9.0
3961, L&F Capital Management,/article/4109488-buy-facebook-dip,FB,2017-09-26 11:54:00,Buy Facebook On This Dip,Long,39.0,9.0
3962, Bruce Burnworth,/article/4109487-ford-leaping-future,F,2017-09-26 11:47:00,Ford: Leaping Into The Future,Long,39.0,9.0
3964, Rocco Rossinni,/article/4109483-evolution-samsung-since-smartphone-patent-wars,SSNLF,2017-09-26 11:40:00,Evolution Of Samsung Since The Smartphone Patent Wars,Long,39.0,9.0
3965, D.M. Martins Research,/article/4109477-apple-loving-dip,AAPL,2017-09-26 11:39:00,Apple: I'm Loving This Dip,Long,39.0,9.0
3966, Drew Stern,/article/4109481-biotelemetry-king-growing-market,BEAT,2017-09-26 11:30:00,Biotelemetry: King Of A Growing Market,Long,39.0,9.0
3968, David Trainer,/article/4109480-position-update-lear-corp,LEA,2017-09-26 11:25:00,Position Update: Lear Corp.,Long,39.0,9.0
3969, Searching For Value,/article/4109473-vale-looking-increasingly-healthy,VALE,2017-09-26 10:58:00,Vale Is Looking Increasingly Healthy,Long,39.0,9.0
3970, Philomena Doyle,/article/4109472-campbell-soup-strong-buy,CPB,2017-09-26 10:55:00,Campbell Soup Is A Strong Buy,Long,39.0,9.0
3971, Overbet For Value,/article/4109471-micron-management-investors-revisited,MU,2017-09-26 10:49:00,Micron: Management And Investors (Revisited),Long,39.0,9.0
3972, Beulah Meriam K,/article/4109467-3-reasons-buy-oracle,ORCL,2017-09-26 10:29:00,3 Reasons To Buy Oracle,Long,39.0,9.0
3973," Paul Lebo, CFA",/article/4109462-northern-dynasty-minerals-partnership-buyout-news-imminent,NAK,2017-09-26 10:02:00,Northern Dynasty Minerals: Partnership Or Buyout News Imminent,Long,39.0,9.0
3974, Catching Tailwinds,/article/4109458-hasbro-sale-holiday-season,HAS,2017-09-26 09:58:00,Hasbro: On Sale Before The Holiday Season?,Long,39.0,9.0
3977, Vimal Selvaraju,/article/4109439-l-brands-things-bad-seem-victorias-secret,LB,2017-09-26 09:30:00,L Brands: Things Aren't As Bad As They Seem At Victoria's Secret,Long,39.0,9.0
3978, John Tiezzi,/article/4109445-jabil-upside-surprise-expected,JBL,2017-09-26 09:28:00,Jabil - Upside Surprise Expected,Long,39.0,9.0
3979, DoctoRx,/article/4109444-apple-patience-pays-stock-cheap-ignore,AAPL,2017-09-26 09:27:00,Apple: Patience Pays Off; Why The Stock Is Too Cheap To Ignore,Long,39.0,9.0
3980, Fabio Herrero,/article/4109436-buy-columbus-gold-announced-spin-capture-full-value-company,CGTFF,2017-09-26 09:03:00,Buy Columbus Gold Before Announced Spin-Out To Capture Full Value Of The Company,Long,39.0,9.0
3982, David Zanoni,/article/4109430-general-dynamics-thrive-rocket-man,GD,2017-09-26 08:47:00,General Dynamics To Thrive Because Of Rocket Man,Long,39.0,9.0
3983, David Krejca,/article/4109424-geely-long-term-prospects-still-undervalued,GELYF,2017-09-26 08:34:00,Geely: Long-Term Prospects Still Undervalued,Long,39.0,9.0
3984, Peter E. Greulich,/article/4109295-ibms-190-billion-paper-pyramid-produced-societal-wealth,IBM,2017-09-26 08:30:00,"IBM's $190 Billion, Paper Pyramid Has Not Produced Societal Wealth",Long,39.0,9.0
3986, TJ Roberts,/article/4109428-enphase-energy-potential-impact-hurricane-suniva,ENPH,2017-09-26 08:15:00,Enphase Energy And The Potential Impact Of Hurricane Suniva,Long,39.0,9.0
3987, Willow Street Investments,/article/4109418-energizer-holdings-chaos-unprepared-consumers-will-reward-shareholders,ENR,2017-09-26 08:00:00,Energizer Holdings: Chaos And Unprepared Consumers Will Reward Shareholders,Long,39.0,9.0
3988, Shane Legatzke,/article/4109419-ascena-remains-buy-post-earnings,ASNA,2017-09-26 07:45:00,Ascena Remains A Buy Post-Earnings,Long,39.0,9.0
3989, Terry Chrisomalis,/article/4109415-trading-arbutus-phase-2-data-part-2,ABUS,2017-09-26 07:37:00,Trading Arbutus After Phase 2 Data: Part 2,Long,39.0,9.0
3990, Shareholders Unite,/article/4109409-lam-research-can-run-higher,LRCX,2017-09-26 06:54:00,Lam Research Can Run Higher,Long,39.0,9.0
3991, Erich Reimer,/article/4109406-hope-horizon-apple-iphone-xs-bionic-neural-chip-ai,AAPL,2017-09-26 06:43:00,Is There Hope On The Horizon For Apple With iPhone X's 'Bionic Neural Chip' AI?,Long,39.0,9.0
3992, Avisol Capital Partners,/article/4109404-daily-pharma-scoop-alnylams-big-win-aradigm-nda-rating-exel-azn-japan-expansions,ALNY,2017-09-26 06:25:00,"Your Daily Pharma Scoop: Alnylam's Big Win, Aradigm NDA And Rating, EXEL And AZN Japan Expansions",Long,39.0,9.0
3993, Jussi Hiltunen,/article/4109399-nokian-tyres-needs-manage-strategic-priorities,NKRKF,2017-09-26 05:48:00,Nokian Tyres Needs To Manage Its Strategic Priorities,Long,39.0,9.0
3994, Austin Lee,/article/4109384-celadon-turnaround-takes-form,CGI,2017-09-26 03:30:00,Celadon: The Turnaround Takes Form,Long,39.0,9.0
3996, Right Angle,/article/4109355-xilinx-bull-story-tech-investors-ignore,XLNX,2017-09-25 23:20:00,Xilinx Bull Story: Tech Investors Shouldn't Ignore It,Long,39.0,9.0
3997, Joseph L. Shaefer,/article/4109351-oldest-newest-natural-gas-play-part-2,ECA,2017-09-25 22:42:00,The Oldest Newest Natural Gas Play - Part 2,Long,39.0,9.0
3998, RCK Financial Services,/article/4109343-yum-brands-valuation-make-sense,YUM,2017-09-25 21:09:00,Does Yum! Brands' Valuation Make Sense?,Long,39.0,9.0
3999, Adam Mancini,/article/4109342-crescent-point-energy-minimal-downside-multiple-upside-catalysts,CPG,2017-09-25 20:10:00,Crescent Point Energy: Minimal Downside With Multiple Upside Catalysts,Long,39.0,9.0
4000, Motek Moyen,/article/4109341-progressive-web-apps-can-boost-microsofts-app-store-cloud-computing-services,MSFT,2017-09-25 20:04:00,Progressive Web Apps Can Boost Microsoft's App Store And Cloud Computing Services,Long,39.0,9.0
4001, Jeffrey Himelson,/article/4109339-fitbit-ionic-update-channel-check,FIT,2017-09-25 18:44:00,Fitbit Ionic Update And Channel Check,Long,39.0,9.0
4002, Jeremy Rowe,/article/4109335-redfin-homebuyers-go-digital,RDFN,2017-09-25 18:38:00,Redfin: Homebuyers Go Digital,Long,39.0,9.0
4003, Bert Hochfeld,/article/4109323-adobe-bump-road-car-still-running,ADBE,2017-09-25 17:05:00,"Adobe: A Bump In The Road, But The Car Is Still Running",Long,39.0,9.0
4004, ValueAnalyst,/article/4109326-buy-exxon-mobil,XOM,2017-09-25 16:56:00,Buy Exxon Mobil,Long,39.0,9.0
4005, L&F Capital Management,/article/4109310-nike-bullish-q1-print,NKE,2017-09-25 16:16:00,Nike: Bullish Into The Q1 Print,Long,39.0,9.0
4006, Juan de la Hoz,/article/4109318-snc-lavalin-group-upside-potential-infrastructure-spending,SNCAF,2017-09-25 16:14:00,SNC-Lavalin Group: Upside Potential From Infrastructure Spending,Long,39.0,9.0
4007, Stephen Giroux,/article/4109314-like-activision,ATVI,2017-09-25 15:52:00,Why I Like Activision,Long,39.0,9.0
4008, The Structure Of Price,/article/4109308-qualcomm-share-price-resilience-signals-upturn,QCOM,2017-09-25 15:41:00,Qualcomm: Share Price Resilience Signals An Upturn,Long,39.0,9.0
4009, Beulah Meriam K,/article/4109305-upside-ups-international-segment,UPS,2017-09-25 15:37:00,Further Upside For UPS From International Segment,Long,39.0,9.0
4010, Motek Moyen,/article/4109304-intels-myriad-x-impressive-apples-a11-bionic,INTC,2017-09-25 15:36:00,Why Intel's Myriad X Is More Impressive Than Apple's A11 Bionic,Long,39.0,9.0
4011, Beulah Meriam K,/article/4109294-office-365-new-microsoft-goose-lays-golden-eggs,MSFT,2017-09-25 14:56:00,Office 365: New Microsoft Goose That Lays Golden Eggs,Long,39.0,9.0
4012, Michael Boyd,/article/4109292-ingredion-looking-attractive-share-price-declines,INGR,2017-09-25 14:55:00,Ingredion: Looking Attractive After Share Price Declines,Long,39.0,9.0
4013, Terry Chrisomalis,/article/4109280-bristol-myers-squibb-achieves-earlier-expected-win,BMY,2017-09-25 14:49:00,Bristol-Myers Squibb Achieves Earlier Than Expected Win,Long,39.0,9.0
4014, Grant Beaty,/article/4109287-review-andrew-lefts-charges-ubiquiti-networks,UBNT,2017-09-25 14:42:00,A Review Of Andrew Left's Charges Against Ubiquiti Networks,Long,39.0,9.0
4016, Charles Fournier,/article/4109276-brookfield-asset-management-calling-long-term-investors,BAM,2017-09-25 14:02:00,Brookfield Asset Management - Calling All Long-Term Investors,Long,39.0,9.0
4017, William Stamm,/article/4109274-avoid-total-return-insurance-business-wind-calms,TRV,2017-09-25 13:58:00,Avoid This Total Return Insurance Business Until The Wind Calms Down,Long,39.0,9.0
4018, Value Stock Financials,/article/4109272-ryerson-holdings-potential-growth-big-if,RYI,2017-09-25 13:51:00,Ryerson Holdings: Potential Growth With A Big 'If',Long,39.0,9.0
4019, KERresearch,/article/4109268-long-scotts-miracle-gro-radar-offensive-defensive-stock,SMG,2017-09-25 13:35:00,Long Scotts Miracle-Gro. Under-The-Radar Offensive/Defensive Stock,Long,39.0,9.0
4020, John Rhodes,/article/4109249-t-cryptocurrency,T,2017-09-25 13:32:00,AT&T And Cryptocurrency,Long,39.0,9.0
4021, Stone Fox Capital,/article/4109267-apple-recent-dip-buying-opportunity,AAPL,2017-09-25 13:30:00,Apple: Recent Dip Is A Buying Opportunity,Long,39.0,9.0
4022, Value Stock Financials,/article/4109241-american-axle-investment-equivalent-trust-fall,AXL,2017-09-25 13:09:00,American Axle: The Investment Equivalent Of A Trust Fall,Long,39.0,9.0
4023, Long Term Investor,/article/4109250-expect-fords-upcoming-strategic-update,F,2017-09-25 13:08:00,What To Expect From Ford's Upcoming Strategic Update,Long,39.0,9.0
4024, Jordan Deagazio,/article/4109235-shopify-promising-stock-buy-pullback,SHOP,2017-09-25 12:32:00,Shopify - A Promising Stock To Buy On A Pullback,Long,39.0,9.0
4025, Henry Su,/article/4109231-living-cell-technologies-impending-phase-iib-results-ntcell-disease-modifying-agent,LVCLY,2017-09-25 12:23:00,"Living Cell Technologies: Impending Phase IIb Results For NTCELL, A Disease-Modifying Agent For Parkinson's",Long,39.0,9.0
4026, Michael Wiggins De Oliveira,/article/4109230-howard-marks-implies-facebook-risky-disagree,FB,2017-09-25 12:23:00,Howard Marks Implies That Facebook Is Risky; I Disagree,Long,39.0,9.0
4027, ValueAnalyst,/article/4109224-tesla-sleeping-wheel,TSLA,2017-09-25 12:09:00,Tesla Is Sleeping At The Wheel,Long,39.0,9.0
4029," Andres Cardenal, CFA",/article/4109220-facebook-spectacularly-profitable-business,FB,2017-09-25 11:59:00,Facebook: A Spectacularly Profitable Business,Long,39.0,9.0
4030, Spring Mill Research,/article/4109211-altria-makes-great,MO,2017-09-25 11:52:00,Altria: What Makes It So Great?,Long,39.0,9.0
4031, Joe Younger,/article/4109213-5-reasons-pointer-telocation-pointing-upwards,PNTR,2017-09-25 11:30:00,5 Reasons Pointer Telocation Is Pointing Upwards,Long,39.0,9.0
4032, Jesse Cash,/article/4109203-home-depot-set-build-tragedy,HD,2017-09-25 11:25:00,Home Depot Set To Build Out Of Tragedy,Long,39.0,9.0
4033, Hazel Capital,/article/4109210-wizz-air-cleared-takeoff,WZZAF,2017-09-25 11:20:00,Wizz Air - Cleared For Takeoff,Long,39.0,9.0
4036, Discount Fountain,/article/4109207-honeywell-international-great-even-price,HON,2017-09-25 11:14:00,Honeywell International Is Great Even At This Price,Long,39.0,9.0
4037, Individual Trader,/article/4109191-pfizers-ibrance-rally-share-price-past-40,PFE,2017-09-25 11:04:00,Pfizer's Ibrance To Rally Share Price Past $40,Long,39.0,9.0
4039, ALT Perspective,/article/4109185-expedia-cfo-becomes-ceo,EXPE,2017-09-25 10:20:00,Expedia: When The CFO Becomes The CEO,Long,39.0,9.0
4040, Stone Fox Capital,/article/4109179-facebook-zuckerberg-headwind,FB,2017-09-25 10:06:00,Facebook: Zuckerberg Headwind?,Long,39.0,9.0
4041, Discount Fountain,/article/4109158-linde-ag-good-dividend-play-european-market,LNAGF,2017-09-25 08:53:00,Linde AG: A Good Dividend Play On The European Market,Long,39.0,9.0
4042, Avisol Capital Partners,/article/4109156-intercept-pharmaceuticals-stock-overreacts-company-communique-presents-buy-opportunity,ICPT,2017-09-25 08:51:00,"Intercept Pharmaceuticals Stock Overreacts To Company Communiqué, Presents Buy Opportunity",Long,39.0,9.0
4043, Erich Reimer,/article/4109152-bank-america-buffetts-next-ibm-level-mistake,BAC,2017-09-25 08:33:00,Is Bank Of America Buffett's Next IBM-Level Mistake?,Long,39.0,9.0
4044, Tunga Capital,/article/4109151-nike-need-meet-50-billion-target-justify-valuation,NKE,2017-09-25 08:29:00,Nike Doesn't Need To Meet $50 Billion Target To Justify Its Valuation,Long,39.0,9.0
4046, Leo Nelissen,/article/4109141-ford-makes-go-hmmmmm,F,2017-09-25 08:00:00,Ford Makes You Go Hmmmmm,Long,39.0,9.0
4047, Opportunity Trader,/article/4109137-can-facebook-continue-outperforming-market,FB,2017-09-25 07:34:00,Can Facebook Continue Outperforming The Market?,Long,39.0,9.0
4049, Electric Phred,/article/4109126-micron-technology-chip-prices,MU,2017-09-25 06:44:00,Micron Technology: What About Chip Prices?,Long,39.0,9.0
4051, Long Player,/article/4109110-american-midstream-partners-comparison-past,AMID,2017-09-25 05:44:00,American Midstream Partners: No Comparison To The Past,Long,39.0,9.0
4052, Long Player,/article/4109103-prairie-provident-resources-light-oil-acquisition-will-boon,PRPRF,2017-09-25 05:30:00,Prairie Provident Resources: Light Oil Acquisition Will Be A Boon,Long,39.0,9.0
4053, Wall Street for Main Street,/article/4109086-nic-value-government-digital-services-space,EGOV,2017-09-25 02:59:00,NIC - Value In The Government Digital Services Space,Long,39.0,9.0
4054, Jussi Hiltunen,/article/4109082-positive-outlook-cheap-valuation-make-novo-nordisk-screaming-buy,NVO,2017-09-25 02:52:00,Positive Outlook And Cheap Valuation Make Novo Nordisk A Screaming Buy,Long,39.0,9.0
4055, Beulah Meriam K,/article/4109084-costcos-hidden-upside-wal-mart-vs-amazon,COST,2017-09-25 02:51:00,Costco's Hidden Upside: Wal-Mart Vs. Amazon,Long,39.0,9.0
4056, Lars Christian Haugen,/article/4109080-imvescor-restaurant-group-value-investing-analysis,IRGIF,2017-09-25 02:00:00,Imvescor Restaurant Group - A Value Investing Analysis,Long,39.0,9.0
4057, Steven Mallas,/article/4109063-amazon-even-serious-video-content-strategy,AMZN,2017-09-24 22:29:00,Amazon: Even More Serious About Video And Content Strategy,Long,38.0,9.0
4058, Joseph Mwangi,/article/4109059-new-look-xilinx-looking-better-ever,XLNX,2017-09-24 21:06:00,New-Look Xilinx Looking Better Than Ever,Long,38.0,9.0
4059, Discount Fountain,/article/4109056-ibm-never-mind-cloud-excite-investors,IBM,2017-09-24 20:05:00,"IBM: Never Mind The Cloud, Here Is What Should Excite Investors",Long,38.0,9.0
4060, Greg Wajda,/article/4109024-got-hurricane-blues-insurer-trading-book-value-help,VR,2017-09-24 07:43:00,Got Hurricane Blues? This Insurer Trading At Book Value Could Help,Long,38.0,9.0
4061, ValueAnalyst,/article/4109028-buy-halliburton,HAL,2017-09-24 07:36:00,Buy Halliburton,Long,38.0,9.0
4063, WG Investment Research,/article/4109012-metlife-still-room-shares-run,MET,2017-09-24 06:08:00,MetLife: There Is Still Room For Shares To Run,Long,38.0,9.0
4064, Long Player,/article/4109010-parsley-energy-common-stock-needs-kiss-make,PE,2017-09-24 06:00:00,Parsley Energy Common Stock Needs To Kiss And Make Up,Long,38.0,9.0
4072, Right Angle,/article/4108953-feds-balance-sheet-shrinking-positive-bank-america,BAC,2017-09-23 04:12:00,Fed's Balance Sheet Shrinking: Positive For Bank Of America,Long,38.0,9.0
4073, Marius Swart,/article/4108946-gnc-china-next-1-billion-revenues,GNC,2017-09-23 01:25:00,GNC China: The Next $1 Billion In Revenues,Long,38.0,9.0
4074, Mark Hibben,/article/4108943-apple-flubbed-september-rollout,AAPL,2017-09-22 23:37:00,Has Apple Flubbed Its September Rollout?,Long,38.0,9.0
4075, Oisin Breen,/article/4108941-netflix-water-cooler-executive-money,NFLX,2017-09-22 22:44:00,"Netflix - The Water-Cooler, The Executive, And The Money",Long,38.0,9.0
4077, George Kesarios,/article/4108931-buy-gopro-rumors-continue-buying-news,GPRO,2017-09-22 17:49:00,Buy GoPro Rumors And Continue Buying On The News,Long,38.0,9.0
4078, Value Stock Financials,/article/4108930-gibraltar-industries-rock-done-rolling-downhill,ROCK,2017-09-22 17:44:00,Gibraltar Industries: ROCK Is About Done Rolling Downhill,Long,38.0,9.0
4079, Richard Marzouka,/article/4108929-expect-slow-bleed-portola-pharma,PTLA,2017-09-22 17:41:00,Expect A Slow Bleed With Portola Pharma,Long,38.0,9.0
4080, Aristofanis Papadatos,/article/4108928-boeing-rally-run-course,BA,2017-09-22 17:39:00,Boeing: Has The Rally Run Its Course?,Long,38.0,9.0
4081, Motek Moyen,/article/4108925-expect-powerful-amd-ryzen-vega-products-next-year,AMD,2017-09-22 17:32:00,Expect More Powerful AMD Ryzen And Vega Products Next Year,Long,38.0,9.0
4082, Josh Rudnik,/article/4108924-bank-america-buy-sale,BAC,2017-09-22 17:30:00,Bank Of America: Buy It On Sale,Long,38.0,9.0
4083, Nelson Alves,/article/4108920-nike-getting-amazoned-suffering-50-billion-dollar-curse,NKE,2017-09-22 17:03:00,Nike: Getting Amazoned While Suffering From A 50 Billion Dollar Curse,Long,38.0,9.0
4085, Seeking Value,/article/4108915-dream-industrial-publicly-hated-privately-loved,DREUF,2017-09-22 16:51:00,"Dream Industrial: Publicly Hated, Privately Loved",Long,38.0,9.0
