Authors,Link,Title,Strategy,Tickers,Date,Opening Price,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12,Week13,Week14,Week15,Week16,Week17,Week18,Week19,Week20,Week21,Week22,Week23,Week24,Week25,Week26,Week27,Week28,Week29,Week30,Week31,Week32,Week33,Week34,Week35,Week36,Week37,Week38,Week39,Week40,Week41,Week42,Week43,Week44,Week45,Week46,Week47,Week48,Week49,Week50,Week51,Week52,Performance
 Superinvestor Bulletin,/article/4077407-go-ahead-bet-tesla-just-expose-potential-loss-owning-tesla-shares,"Go Ahead And Bet On Tesla, Just Don't Expose Yourself To Potential Loss By Owning Tesla Shares",Long,TSLA,2017-05-30,335.100006,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,315.880005,310.350006,335.100006,0
 EnerTuition,/article/4078314-tesla-resale-value-myth,Tesla Resale Value Myth,Short,TSLA,2017-05-30,335.100006,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,315.880005,310.350006,335.100006,0
 Trent Eady,/article/4079562-tesla-shareholder-meeting-ten-twenty-gigafactories-worldwide,Tesla Shareholder Meeting: Ten To Twenty Gigafactories Worldwide,Long,TSLA,2017-06-05,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,315.880005,310.350006,335.100006,347.320007,1
 Nick Cox,/article/4079532-teslas-energy-storage-potential-underestimated-asset,Tesla's Energy Storage Potential: An Underestimated Asset,Long,TSLA,2017-06-05,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,315.880005,310.350006,335.100006,347.320007,1
 Montana Skeptic,/article/4080405-updated-numbers-nevada-paid-tesla-least-214k-per-full-time-job,Updated Numbers: Nevada Has Paid Tesla At Least $214K Per Full-Time Job,Short,TSLA,2017-06-05,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,315.880005,310.350006,335.100006,347.320007,1
" Kevin Wenck, CFA",/article/4079949-tesla-model-3-model-t,Tesla: Model 3 Or Model T?,Short,TSLA,2017-06-05,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,315.880005,310.350006,335.100006,347.320007,1
 EnerTuition,/article/4079929-tesla-solar-roof-serious-product,Tesla Solar Roof Is Not A Serious Product,Short,TSLA,2017-06-05,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,315.880005,310.350006,335.100006,347.320007,1
 Mike Gorlon,/article/4076437-short-case-tesla,The Short Case For Tesla,Short,TSLA,2017-06-05,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,315.880005,310.350006,335.100006,347.320007,1
 Montana Skeptic,/article/4079749-nevada-demonstrates-tesla-depends-heavily-taxpayer-subsidies,"As Nevada Demonstrates, Tesla Depends Heavily On Taxpayer Subsidies",Short,TSLA,2017-06-05,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,315.880005,310.350006,335.100006,347.320007,1
" Kevin Wenck, CFA",/article/4079288-tesla-happened-release-candidates,Tesla: What Happened To All Those 'Release Candidates?',Short,TSLA,2017-06-05,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,315.880005,310.350006,335.100006,347.320007,1
 Bill Maurer,/article/4078864-tesla-confusion-kill-model-3,Tesla: Could Confusion Kill Model 3?,Short,TSLA,2017-06-05,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,315.880005,310.350006,335.100006,347.320007,1
 Montana Skeptic,/article/4078795-tesla-cars-easy-total-expensive-repair,"Tesla Cars: Easy To Total, Expensive To Repair",Short,TSLA,2017-06-05,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,315.880005,310.350006,335.100006,347.320007,1
 Paulo Santos,/article/4078749-tesla-research-weaponized,"Tesla Research, Weaponized",Short,TSLA,2017-06-05,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,315.880005,310.350006,335.100006,347.320007,1
 EnerTuition,/article/4078677-tesla-takes-body-blow-aaa-insurance-hike,Tesla Takes A Body Blow With AAA Insurance Hike,Short,TSLA,2017-06-05,347.320007,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,315.880005,310.350006,335.100006,347.320007,1
 Zoltan Ban,/article/4081491-tesla-vs-lithium-miners-long-term-ev-investment-strategy,Tesla Vs. Lithium Miners As A Long-Term EV Investment Strategy,Long,TSLA,2017-06-12,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,315.880005,310.350006,335.100006,347.320007,359.01001,1
 Galileo Russell,/article/4081144-project-loveday-teslas-customers-marketing,Project Loveday: Tesla's Customers Are Doing All The Marketing,Long,TSLA,2017-06-12,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,315.880005,310.350006,335.100006,347.320007,359.01001,1
 EnerTuition,/article/4081969-tesla-solar-roof-kills-2-birds-1-stone,Tesla Solar Roof Kills 2 Birds With 1 Stone,Short,TSLA,2017-06-12,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,315.880005,310.350006,335.100006,347.320007,359.01001,1
 Kwan-Chen Ma,/article/4081830-musk-call-option-teslas-stock-price,There's A Musk Call Option In Tesla's Stock Price,Short,TSLA,2017-06-12,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,315.880005,310.350006,335.100006,347.320007,359.01001,1
 Bill Maurer,/article/4081118-tesla-musks-job-rely-model-3,Tesla: Does Musk's Job Rely On Model 3?,Short,TSLA,2017-06-12,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,315.880005,310.350006,335.100006,347.320007,359.01001,1
 EnerTuition,/article/4081105-tesla-may-significant-battery-cost-disadvantage,Tesla May Be At A Significant Battery Cost Disadvantage,Short,TSLA,2017-06-12,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,315.880005,310.350006,335.100006,347.320007,359.01001,1
 Steve Funk,/article/4080920-400000-tesla-model-3-cars-2018-just-possible,"400,000 Tesla Model 3 Cars In 2018? It's Just Not Possible",Short,TSLA,2017-06-12,359.01001,369.799988,377.48999,352.619995,316.049988,319.570007,342.519989,323.47000099999997,355.170013,363.799988,337.859985,345.660004,349.589996,363.690002,385.0,344.98999,341.5299990000001,342.940002,350.600006,337.019989,320.079987,302.7799990000001,315.399994,308.73999,316.809998,305.200012,328.910004,338.869995,317.290009,216.99000499999997,231.27999900000003,235.580002,248.919998,250.63000499999998,257.769989,280.600006,277.390015,246.229996,251.210007,246.169998,261.920013,270.22000099999997,298.519989,312.390015,301.440002,308.0299990000001,322.829987,307.190002,315.880005,310.350006,335.100006,347.320007,359.01001,1
